WARNING:tensorflow:From /usr/local/lib/python3.8/dist-packages/tensorflow/python/compat/v2_compat.py:111: disable_resource_variables (from tensorflow.python.ops.variable_scope) is deprecated and will be removed in a future version.
Instructions for updating:
non-resource variables are not supported in the long term
source_pan_data shape: (1296, 264, 264, 1)
gt_data shape: (1296, 264, 264, 4)
data shape: (1296, 264, 264, 5)
Epoches: 80, Batch_size: 8
Train images number 1296, Batches: 162.

2021-12-06 00:03:32.293938: I tensorflow/core/platform/cpu_feature_guard.cc:151] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX2 FMA
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
2021-12-06 00:03:32.786225: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1525] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 78874 MB memory:  -> device: 0, name: NVIDIA A100 80GB PCIe, pci bus id: 0000:27:00.0, compute capability: 8.0
out shape: (8, 264, 264, 4)
PAN_converted_MS shape: (8, 264, 264, 4)
<tf.Variable 'pMS_ED/encoder/conv1/kernel:0' shape=(3, 3, 1, 32) dtype=float32_ref>
<tf.Variable 'pMS_ED/encoder/conv1/bias:0' shape=(32,) dtype=float32_ref>
<tf.Variable 'pMS_ED/encoder/conv2/kernel:0' shape=(3, 3, 32, 64) dtype=float32_ref>
<tf.Variable 'pMS_ED/encoder/conv2/bias:0' shape=(64,) dtype=float32_ref>
<tf.Variable 'pMS_ED/encoder/conv3/kernel:0' shape=(3, 3, 64, 96) dtype=float32_ref>
<tf.Variable 'pMS_ED/encoder/conv3/bias:0' shape=(96,) dtype=float32_ref>
<tf.Variable 'pMS_ED_1/decoder/conv2_1/kernel:0' shape=(3, 3, 96, 64) dtype=float32_ref>
<tf.Variable 'pMS_ED_1/decoder/conv2_1/bias:0' shape=(64,) dtype=float32_ref>
<tf.Variable 'pMS_ED_1/decoder/conv2_2/kernel:0' shape=(3, 3, 64, 32) dtype=float32_ref>
<tf.Variable 'pMS_ED_1/decoder/conv2_2/bias:0' shape=(32,) dtype=float32_ref>
<tf.Variable 'pMS_ED_1/decoder/conv2_3/kernel:0' shape=(3, 3, 32, 4) dtype=float32_ref>
<tf.Variable 'pMS_ED_1/decoder/conv2_3/bias:0' shape=(4,) dtype=float32_ref>
2021-12-06 00:03:37.267293: I tensorflow/stream_executor/cuda/cuda_dnn.cc:366] Loaded cuDNN version 8301
Epoch:1/80: step:100, lr:0.0018740649, loss:0.23502596, pMS_max:0.8772718, pMS_min:0.020643264, elapsed_time:0:00:27.267311
Epoch:28/80: step:4400, lr:0.00011434935, loss:0.060620703, pMS_max:0.9415853, pMS_min:0.016261071, elapsed_time:0:15:24.302791

Epoch:28/80: step:4500, lr:0.00010714903, loss:0.06181117, pMS_max:0.9407788, pMS_min:0.016097903, elapsed_time:0:15:44.229206

Epoch:29/80: step:4600, lr:0.00010040214, loss:0.061890732, pMS_max:0.94132763, pMS_min:0.016019493, elapsed_time:0:16:04.743950

Epoch:30/80: step:4700, lr:9.408005e-05, loss:0.060931064, pMS_max:0.94053304, pMS_min:0.014703363, elapsed_time:0:16:29.549009

Epoch:30/80: step:4800, lr:8.815607e-05, loss:0.06012475, pMS_max:0.9423188, pMS_min:0.016904294, elapsed_time:0:16:49.501057

Epoch:31/80: step:4900, lr:8.2605075e-05, loss:0.060251318, pMS_max:0.9420172, pMS_min:0.01710099, elapsed_time:0:17:09.917253

Epoch:31/80: step:5000, lr:7.740363e-05, loss:0.059995487, pMS_max:0.9415598, pMS_min:0.016823053, elapsed_time:0:17:29.898990

Epoch:32/80: step:5100, lr:7.252972e-05, loss:0.058581196, pMS_max:0.9421268, pMS_min:0.015909553, elapsed_time:0:17:50.391857

Epoch:33/80: step:5200, lr:6.7962705e-05, loss:0.057487465, pMS_max:0.9412937, pMS_min:0.016820878, elapsed_time:0:18:11.059647

Epoch:33/80: step:5300, lr:6.368327e-05, loss:0.057478037, pMS_max:0.94163907, pMS_min:0.016053736, elapsed_time:0:18:30.970791

Epoch:34/80: step:5400, lr:5.967329e-05, loss:0.05842529, pMS_max:0.9406503, pMS_min:0.016976774, elapsed_time:0:18:51.496287

Epoch:34/80: step:5500, lr:5.5915792e-05, loss:0.059753835, pMS_max:0.9412774, pMS_min:0.01690501, elapsed_time:0:19:11.254217

Epoch:35/80: step:5600, lr:5.239492e-05, loss:0.056849256, pMS_max:0.9414058, pMS_min:0.015527666, elapsed_time:0:19:31.810680

Epoch:36/80: step:5700, lr:4.9095746e-05, loss:0.058058564, pMS_max:0.9419963, pMS_min:0.016351044, elapsed_time:0:19:52.104732

Epoch:36/80: step:5800, lr:4.6004294e-05, loss:0.056187913, pMS_max:0.942643, pMS_min:0.017136723, elapsed_time:0:20:11.917790

Epoch:37/80: step:5900, lr:4.3107524e-05, loss:0.056839816, pMS_max:0.9419524, pMS_min:0.016652435, elapsed_time:0:20:32.564193

Epoch:38/80: step:6000, lr:4.039315e-05, loss:0.056324407, pMS_max:0.9421623, pMS_min:0.015761644, elapsed_time:0:20:56.113695

Epoch:38/80: step:6100, lr:3.7849695e-05, loss:0.05701412, pMS_max:0.9423587, pMS_min:0.015315741, elapsed_time:0:21:16.084883

Epoch:39/80: step:6200, lr:3.546638e-05, loss:0.05658727, pMS_max:0.9418597, pMS_min:0.015064418, elapsed_time:0:21:36.479370

Epoch:39/80: step:6300, lr:3.323315e-05, loss:0.05743678, pMS_max:0.9427252, pMS_min:0.01647526, elapsed_time:0:21:56.541818

Epoch:40/80: step:6400, lr:3.1140542e-05, loss:0.056406304, pMS_max:0.94210637, pMS_min:0.01648736, elapsed_time:0:22:16.750895

Epoch:41/80: step:6500, lr:2.9179691e-05, loss:0.056399584, pMS_max:0.9419414, pMS_min:0.015434831, elapsed_time:0:22:37.154738

Epoch:41/80: step:6600, lr:2.7342321e-05, loss:0.055602796, pMS_max:0.942616, pMS_min:0.016285747, elapsed_time:0:22:56.784476

Epoch:42/80: step:6700, lr:2.5620644e-05, loss:0.05504802, pMS_max:0.94241697, pMS_min:0.016801447, elapsed_time:0:23:17.137093

Epoch:42/80: step:6800, lr:2.4007377e-05, loss:0.055904113, pMS_max:0.9422366, pMS_min:0.01513508, elapsed_time:0:23:36.763167

Epoch:43/80: step:6900, lr:2.2495688e-05, loss:0.054575503, pMS_max:0.942075, pMS_min:0.015306592, elapsed_time:0:23:57.205307

Epoch:44/80: step:7000, lr:2.107919e-05, loss:0.055277564, pMS_max:0.9423292, pMS_min:0.015259415, elapsed_time:0:24:17.493135

Epoch:44/80: step:7100, lr:1.9751888e-05, loss:0.054294094, pMS_max:0.9420967, pMS_min:0.016857654, elapsed_time:0:24:37.352309

Epoch:45/80: step:7200, lr:1.8508155e-05, loss:0.05501269, pMS_max:0.94233406, pMS_min:0.014985055, elapsed_time:0:24:58.080612

Epoch:46/80: step:7300, lr:1.7342743e-05, loss:0.055859245, pMS_max:0.94242334, pMS_min:0.0152694285, elapsed_time:0:25:18.892836

Epoch:46/80: step:7400, lr:1.6250715e-05, loss:0.055021614, pMS_max:0.94280934, pMS_min:0.015443027, elapsed_time:0:25:38.856789

Epoch:47/80: step:7500, lr:1.5227448e-05, loss:0.055337504, pMS_max:0.9427949, pMS_min:0.016878426, elapsed_time:0:26:01.320597

Epoch:47/80: step:7600, lr:1.4268611e-05, loss:0.05524299, pMS_max:0.9422655, pMS_min:0.016419798, elapsed_time:0:26:21.355770

Epoch:48/80: step:7700, lr:1.3370153e-05, loss:0.053644314, pMS_max:0.94257283, pMS_min:0.015176117, elapsed_time:0:26:41.918772

Epoch:49/80: step:7800, lr:1.25282695e-05, loss:0.053724118, pMS_max:0.94282484, pMS_min:0.017023206, elapsed_time:0:27:02.339032

Epoch:49/80: step:7900, lr:1.1739391e-05, loss:0.053847253, pMS_max:0.9429672, pMS_min:0.016999334, elapsed_time:0:27:21.849518

Epoch:50/80: step:8000, lr:1.1000192e-05, loss:0.053748455, pMS_max:0.9428749, pMS_min:0.015089422, elapsed_time:0:27:42.451870

Epoch:50/80: step:8100, lr:1.0307538e-05, loss:0.055087097, pMS_max:0.9425344, pMS_min:0.016999751, elapsed_time:0:28:02.220309

Epoch:51/80: step:8200, lr:9.658498e-06, loss:0.05492579, pMS_max:0.94327104, pMS_min:0.016315758, elapsed_time:0:28:22.551511

Epoch:52/80: step:8300, lr:9.050325e-06, loss:0.05304892, pMS_max:0.942907, pMS_min:0.015369117, elapsed_time:0:28:43.140286

Epoch:52/80: step:8400, lr:8.480449e-06, loss:0.053359367, pMS_max:0.9431376, pMS_min:0.017087609, elapsed_time:0:29:04.125811

Epoch:53/80: step:8500, lr:7.946456e-06, loss:0.053187154, pMS_max:0.94301635, pMS_min:0.012439251, elapsed_time:0:29:24.499075

Epoch:54/80: step:8600, lr:7.446085e-06, loss:0.05528111, pMS_max:0.9429809, pMS_min:0.01514864, elapsed_time:0:29:48.709006

Epoch:54/80: step:8700, lr:6.977224e-06, loss:0.05453806, pMS_max:0.943174, pMS_min:0.016854256, elapsed_time:0:30:08.629386

Epoch:55/80: step:8800, lr:6.5378863e-06, loss:0.053439587, pMS_max:0.94328415, pMS_min:0.014990419, elapsed_time:0:30:29.168484

Epoch:55/80: step:8900, lr:6.126212e-06, loss:0.054113835, pMS_max:0.94303834, pMS_min:0.016928643, elapsed_time:0:30:49.015279

Epoch:56/80: step:9000, lr:5.7404586e-06, loss:0.05328337, pMS_max:0.9429533, pMS_min:0.016151428, elapsed_time:0:31:09.485128

Epoch:57/80: step:9100, lr:5.378996e-06, loss:0.053095862, pMS_max:0.9430637, pMS_min:0.014908701, elapsed_time:0:31:29.926104

Epoch:57/80: step:9200, lr:5.040294e-06, loss:0.054898854, pMS_max:0.9432711, pMS_min:0.0150668025, elapsed_time:0:31:49.816396

Epoch:58/80: step:9300, lr:4.7229187e-06, loss:0.05435888, pMS_max:0.9431889, pMS_min:0.015107572, elapsed_time:0:32:10.335904

Epoch:59/80: step:9400, lr:4.4255275e-06, loss:0.052051615, pMS_max:0.94333637, pMS_min:0.016147643, elapsed_time:0:32:30.744788

Epoch:59/80: step:9500, lr:4.146864e-06, loss:0.053617314, pMS_max:0.9431497, pMS_min:0.0167889, elapsed_time:0:32:50.216687

Epoch:60/80: step:9600, lr:3.8857465e-06, loss:0.05287934, pMS_max:0.94350004, pMS_min:0.016141921, elapsed_time:0:33:11.667898

Epoch:60/80: step:9700, lr:3.6410677e-06, loss:0.054219734, pMS_max:0.9432819, pMS_min:0.0150925815, elapsed_time:0:33:31.511919

Epoch:61/80: step:9800, lr:3.4117993e-06, loss:0.052762885, pMS_max:0.9430407, pMS_min:0.016794711, elapsed_time:0:33:53.795764

Epoch:62/80: step:9900, lr:3.1969669e-06, loss:0.05191956, pMS_max:0.9430373, pMS_min:0.016554803, elapsed_time:0:34:14.249944

Epoch:62/80: step:10000, lr:2.995661e-06, loss:0.053057738, pMS_max:0.94319665, pMS_min:0.014905542, elapsed_time:0:34:33.947211

Epoch:63/80: step:10100, lr:2.8070317e-06, loss:0.053721905, pMS_max:0.9431789, pMS_min:0.016052097, elapsed_time:0:34:54.420136

Epoch:63/80: step:10200, lr:2.6302803e-06, loss:0.053169504, pMS_max:0.94306695, pMS_min:0.011920571, elapsed_time:0:35:14.342092

Epoch:64/80: step:10300, lr:2.464658e-06, loss:0.05291698, pMS_max:0.94307935, pMS_min:0.014992535, elapsed_time:0:35:35.061824

Epoch:65/80: step:10400, lr:2.309464e-06, loss:0.05438117, pMS_max:0.9431467, pMS_min:0.015974045, elapsed_time:0:35:55.417775

Epoch:65/80: step:10500, lr:2.1640437e-06, loss:0.053644404, pMS_max:0.94331735, pMS_min:0.0151331425, elapsed_time:0:36:15.080345

Epoch:66/80: step:10600, lr:2.0277787e-06, loss:0.053347133, pMS_max:0.94327533, pMS_min:0.015991807, elapsed_time:0:36:35.374542

Epoch:67/80: step:10700, lr:1.900094e-06, loss:0.051949702, pMS_max:0.94323355, pMS_min:0.016840905, elapsed_time:0:36:55.972431

Epoch:67/80: step:10800, lr:1.7804506e-06, loss:0.052454352, pMS_max:0.9432361, pMS_min:0.015049964, elapsed_time:0:37:16.043673

Epoch:68/80: step:10900, lr:1.6683396e-06, loss:0.052503303, pMS_max:0.94336295, pMS_min:0.016055018, elapsed_time:0:37:36.513581

Epoch:68/80: step:11000, lr:1.563288e-06, loss:0.05379118, pMS_max:0.9432548, pMS_min:0.016680121, elapsed_time:0:37:56.217062

Epoch:69/80: step:11100, lr:1.4648522e-06, loss:0.053589813, pMS_max:0.94312054, pMS_min:0.016090661, elapsed_time:0:38:16.537830

Epoch:70/80: step:11200, lr:1.3726136e-06, loss:0.052374057, pMS_max:0.94337714, pMS_min:0.016526341, elapsed_time:0:38:37.373526

Epoch:70/80: step:11300, lr:1.2861833e-06, loss:0.053410236, pMS_max:0.94337904, pMS_min:0.016584009, elapsed_time:0:38:57.276708

Epoch:71/80: step:11400, lr:1.205196e-06, loss:0.051001146, pMS_max:0.94333994, pMS_min:0.016106606, elapsed_time:0:39:18.206078

Epoch:71/80: step:11500, lr:1.1293075e-06, loss:0.053556327, pMS_max:0.94340754, pMS_min:0.016156435, elapsed_time:0:39:37.947748

Epoch:72/80: step:11600, lr:1.0581975e-06, loss:0.052745663, pMS_max:0.9433689, pMS_min:0.016921133, elapsed_time:0:39:58.469790

Epoch:73/80: step:11700, lr:9.915658e-07, loss:0.05449879, pMS_max:0.94323194, pMS_min:0.016083628, elapsed_time:0:40:19.004121

Epoch:73/80: step:11800, lr:9.2912916e-07, loss:0.051927693, pMS_max:0.9432831, pMS_min:0.016900986, elapsed_time:0:40:38.972996

Epoch:74/80: step:11900, lr:8.7062455e-07, loss:0.052758414, pMS_max:0.9433039, pMS_min:0.016902685, elapsed_time:0:40:59.512687

Epoch:75/80: step:12000, lr:8.158032e-07, loss:0.052649938, pMS_max:0.94326496, pMS_min:0.016119331, elapsed_time:0:41:21.090595

Epoch:75/80: step:12100, lr:7.6443393e-07, loss:0.051908065, pMS_max:0.9432707, pMS_min:0.014947534, elapsed_time:0:41:40.710184

Epoch:76/80: step:12200, lr:7.162997e-07, loss:0.052263517, pMS_max:0.943292, pMS_min:0.016866207, elapsed_time:0:42:02.370579

Epoch:76/80: step:12300, lr:6.711959e-07, loss:0.051981777, pMS_max:0.9434524, pMS_min:0.014926523, elapsed_time:0:42:22.100347

Epoch:77/80: step:12400, lr:6.289319e-07, loss:0.054823905, pMS_max:0.9433879, pMS_min:0.016892374, elapsed_time:0:42:42.575991

Epoch:78/80: step:12500, lr:5.893299e-07, loss:0.053675212, pMS_max:0.943298, pMS_min:0.015030026, elapsed_time:0:43:05.213039

Epoch:78/80: step:12600, lr:5.5222114e-07, loss:0.05212277, pMS_max:0.94343054, pMS_min:0.016666502, elapsed_time:0:43:24.982941

Epoch:79/80: step:12700, lr:5.1744894e-07, loss:0.052741557, pMS_max:0.9434758, pMS_min:0.016864121, elapsed_time:0:43:45.592001

Epoch:80/80: step:12800, lr:4.848667e-07, loss:0.05345211, pMS_max:0.94339615, pMS_min:0.01502943, elapsed_time:0:44:06.047617

Epoch:80/80: step:12900, lr:4.543357e-07, loss:0.053531744, pMS_max:0.94341755, pMS_min:0.016824484, elapsed_time:0:44:25.909152

Epoch:80/80: step:12960, lr:4.3694806e-07, loss:0.051713225, pMS_max:0.9434134, pMS_min:0.015026063, elapsed_time:0:44:37.587855

