WARNING:tensorflow:From /usr/local/lib/python3.8/dist-packages/tensorflow/python/compat/v2_compat.py:111: disable_resource_variables (from tensorflow.python.ops.variable_scope) is deprecated and will be removed in a future version.
Instructions for updating:
non-resource variables are not supported in the long term
source_pan_data shape: (4914, 264, 264, 1)
gt_data shape: (4914, 264, 264, 4)
data shape: (4914, 264, 264, 5)
Epoches: 20, Batch_size: 8
Train images number 4914, Batches: 614.

Train set has been trimmed 2 samples...

2021-12-05 06:32:34.957481: I tensorflow/core/platform/cpu_feature_guard.cc:151] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX2 FMA
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
2021-12-05 06:32:35.452394: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1525] Created device /job:localhost/replica:0/task:0/device:GPU:0 with 78874 MB memory:  -> device: 0, name: NVIDIA A100 80GB PCIe, pci bus id: 0000:27:00.0, compute capability: 8.0
out shape: (8, 264, 264, 4)
PAN_converted_MS shape: (8, 264, 264, 4)
<tf.Variable 'pMS_ED/encoder/conv1/kernel:0' shape=(3, 3, 1, 32) dtype=float32_ref>
<tf.Variable 'pMS_ED/encoder/conv1/bias:0' shape=(32,) dtype=float32_ref>
<tf.Variable 'pMS_ED/encoder/conv2/kernel:0' shape=(3, 3, 32, 64) dtype=float32_ref>
<tf.Variable 'pMS_ED/encoder/conv2/bias:0' shape=(64,) dtype=float32_ref>
<tf.Variable 'pMS_ED/encoder/conv3/kernel:0' shape=(3, 3, 64, 96) dtype=float32_ref>
<tf.Variable 'pMS_ED/encoder/conv3/bias:0' shape=(96,) dtype=float32_ref>
<tf.Variable 'pMS_ED_1/decoder/conv2_1/kernel:0' shape=(3, 3, 96, 64) dtype=float32_ref>
<tf.Variable 'pMS_ED_1/decoder/conv2_1/bias:0' shape=(64,) dtype=float32_ref>
<tf.Variable 'pMS_ED_1/decoder/conv2_2/kernel:0' shape=(3, 3, 64, 32) dtype=float32_ref>
<tf.Variable 'pMS_ED_1/decoder/conv2_2/bias:0' shape=(32,) dtype=float32_ref>
<tf.Variable 'pMS_ED_1/decoder/conv2_3/kernel:0' shape=(3, 3, 32, 4) dtype=float32_ref>
<tf.Variable 'pMS_ED_1/decoder/conv2_3/bias:0' shape=(4,) dtype=float32_ref>
2021-12-05 06:32:41.899298: I tensorflow/stream_executor/cuda/cuda_dnn.cc:366] Loaded cuDNN version 8301
Epoch:1/20: step:100, lr:0.0019286198, loss:0.20510355, pMS_max:0.9957242, pMS_min:0.12728041, elapsed_time:0:00:30.113537
Epoch:4/20: step:1900, lr:0.0010026414, loss:0.3349015, pMS_max:0.9984958, pMS_min:0.05077836, elapsed_time:0:07:02.393019

Epoch:4/20: step:2000, lr:0.000966857, loss:0.3533999, pMS_max:0.9136008, pMS_min:0.10600448, elapsed_time:0:07:23.801178

Epoch:4/20: step:2100, lr:0.00093234977, loss:0.37175447, pMS_max:0.9031224, pMS_min:4.4822693e-05, elapsed_time:0:07:44.852884

Epoch:4/20: step:2200, lr:0.00089907413, loss:0.2547492, pMS_max:0.99332845, pMS_min:0.104810566, elapsed_time:0:08:06.250514

Epoch:4/20: step:2300, lr:0.000866986, loss:0.1703857, pMS_max:0.8998358, pMS_min:0.14065218, elapsed_time:0:08:27.550159

Epoch:4/20: step:2400, lr:0.00083604315, loss:0.13451707, pMS_max:0.5599139, pMS_min:8.821487e-06, elapsed_time:0:08:49.005227

Epoch:5/20: step:2500, lr:0.0008062047, loss:0.24669032, pMS_max:0.9978459, pMS_min:0.100046605, elapsed_time:0:09:12.996419

Epoch:5/20: step:2600, lr:0.0007774311, loss:0.39664075, pMS_max:0.9627687, pMS_min:5.8799982e-05, elapsed_time:0:09:34.745895

Epoch:5/20: step:2700, lr:0.0007496844, loss:0.18498884, pMS_max:0.99856126, pMS_min:0.10961005, elapsed_time:0:09:55.942435

Epoch:5/20: step:2800, lr:0.00072292815, loss:0.112856135, pMS_max:0.8384742, pMS_min:0.13437936, elapsed_time:0:10:17.635794

Epoch:5/20: step:2900, lr:0.00069712667, loss:0.328283, pMS_max:0.9756774, pMS_min:0.06714913, elapsed_time:0:10:38.978921

Epoch:5/20: step:3000, lr:0.0006722462, loss:0.19204417, pMS_max:0.6462134, pMS_min:0.06256914, elapsed_time:0:11:00.577127

Epoch:6/20: step:3100, lr:0.0006482537, loss:0.35395482, pMS_max:0.9979157, pMS_min:0.1265054, elapsed_time:0:11:24.429150

Epoch:6/20: step:3200, lr:0.00062511745, loss:0.24515466, pMS_max:0.99118626, pMS_min:4.673004e-05, elapsed_time:0:11:45.812803

Epoch:6/20: step:3300, lr:0.00060280686, loss:0.27593443, pMS_max:0.7804928, pMS_min:0.14641404, elapsed_time:0:12:07.047622

Epoch:6/20: step:3400, lr:0.0005812926, loss:0.27284294, pMS_max:0.9915186, pMS_min:0.09662256, elapsed_time:0:12:28.512741

Epoch:6/20: step:3500, lr:0.00056054624, loss:0.22332342, pMS_max:0.7106588, pMS_min:0.13789779, elapsed_time:0:12:49.923326

Epoch:6/20: step:3600, lr:0.00054054026, loss:0.24141294, pMS_max:0.9950204, pMS_min:0.11766291, elapsed_time:0:13:11.637016

Epoch:7/20: step:3700, lr:0.0005212483, loss:0.46897405, pMS_max:0.88998836, pMS_min:0.07656515, elapsed_time:0:13:35.218392

Epoch:7/20: step:3800, lr:0.00050264486, loss:0.24143706, pMS_max:0.91097337, pMS_min:0.1071544, elapsed_time:0:13:56.228801

Epoch:7/20: step:3900, lr:0.0004847054, loss:0.23458777, pMS_max:0.97145903, pMS_min:0.077849805, elapsed_time:0:14:17.591570

Epoch:7/20: step:4000, lr:0.00046740618, loss:0.44438624, pMS_max:0.98670506, pMS_min:0.0002719164, elapsed_time:0:14:39.573491

Epoch:7/20: step:4100, lr:0.00045072442, loss:0.21792457, pMS_max:0.99343467, pMS_min:0.09887263, elapsed_time:0:15:00.830529

Epoch:7/20: step:4200, lr:0.000434638, loss:0.37195235, pMS_max:0.9032284, pMS_min:0.11013505, elapsed_time:0:15:21.938781

Epoch:8/20: step:4300, lr:0.0004191257, loss:0.55474913, pMS_max:0.9811648, pMS_min:0.07439178, elapsed_time:0:15:45.929061

Epoch:8/20: step:4400, lr:0.00040416713, loss:0.33020648, pMS_max:0.94284964, pMS_min:0.1131362, elapsed_time:0:16:07.598660

Epoch:8/20: step:4500, lr:0.00038974232, loss:0.39476848, pMS_max:0.9919405, pMS_min:4.3183565e-05, elapsed_time:0:16:28.980608

Epoch:8/20: step:4600, lr:0.00037583234, loss:0.10217278, pMS_max:0.99588805, pMS_min:0.00016057491, elapsed_time:0:16:50.527479

Epoch:8/20: step:4700, lr:0.00036241888, loss:0.5606334, pMS_max:0.9921665, pMS_min:0.12581313, elapsed_time:0:17:11.856866

Epoch:8/20: step:4800, lr:0.00034948406, loss:0.099001184, pMS_max:0.9931929, pMS_min:0.00014144182, elapsed_time:0:17:32.930804

Epoch:8/20: step:4900, lr:0.00033701095, loss:0.24333249, pMS_max:0.83344716, pMS_min:0.00012692809, elapsed_time:0:17:54.479573

Epoch:9/20: step:5000, lr:0.00032498295, loss:0.4279415, pMS_max:0.9888701, pMS_min:0.11443189, elapsed_time:0:18:18.416969

Epoch:9/20: step:5100, lr:0.00031338428, loss:0.29007918, pMS_max:0.9675049, pMS_min:0.12110001, elapsed_time:0:18:39.937264

Epoch:9/20: step:5200, lr:0.00030219954, loss:0.098569065, pMS_max:0.9726643, pMS_min:0.092950255, elapsed_time:0:19:01.335478

Epoch:9/20: step:5300, lr:0.000291414, loss:0.39013803, pMS_max:0.81384575, pMS_min:0.110604644, elapsed_time:0:19:22.672372

Epoch:9/20: step:5400, lr:0.00028101337, loss:0.21368903, pMS_max:0.8545618, pMS_min:0.098744154, elapsed_time:0:19:43.820452

Epoch:9/20: step:5500, lr:0.00027098405, loss:0.11805649, pMS_max:0.83265936, pMS_min:0.06333482, elapsed_time:0:20:05.066078

Epoch:10/20: step:5600, lr:0.00026131255, loss:0.5406694, pMS_max:0.99212086, pMS_min:0.10699266, elapsed_time:0:20:29.268759

Epoch:10/20: step:5700, lr:0.00025198626, loss:0.10027608, pMS_max:0.7846845, pMS_min:0.03506437, elapsed_time:0:20:50.838775

Epoch:10/20: step:5800, lr:0.00024299283, loss:0.15119678, pMS_max:0.9458142, pMS_min:0.067151874, elapsed_time:0:21:12.613496

Epoch:10/20: step:5900, lr:0.00023432038, loss:0.48477304, pMS_max:0.6903131, pMS_min:0.00010666251, elapsed_time:0:21:34.645405

Epoch:10/20: step:6000, lr:0.00022595745, loss:0.2108628, pMS_max:0.84802604, pMS_min:0.0912967, elapsed_time:0:21:56.755590

Epoch:10/20: step:6100, lr:0.00021789307, loss:0.23453099, pMS_max:0.92010665, pMS_min:0.038733006, elapsed_time:0:22:18.749843

Epoch:11/20: step:6200, lr:0.00021011643, loss:0.33545804, pMS_max:0.9820887, pMS_min:0.1295461, elapsed_time:0:22:43.354598

Epoch:11/20: step:6300, lr:0.00020261735, loss:0.25884998, pMS_max:0.781129, pMS_min:9.7215176e-05, elapsed_time:0:23:05.678736

Epoch:11/20: step:6400, lr:0.0001953859, loss:0.23509322, pMS_max:0.9930586, pMS_min:0.078377485, elapsed_time:0:23:28.406273

Epoch:11/20: step:6500, lr:0.00018841254, loss:0.19201057, pMS_max:0.98630714, pMS_min:0.00014382601, elapsed_time:0:23:51.722313

Epoch:11/20: step:6600, lr:0.00018168807, loss:0.124317065, pMS_max:0.98988634, pMS_min:0.087551475, elapsed_time:0:24:14.668095

Epoch:11/20: step:6700, lr:0.00017520359, loss:0.25677425, pMS_max:0.9906429, pMS_min:0.072701335, elapsed_time:0:24:37.766125

Epoch:12/20: step:6800, lr:0.00016895056, loss:0.3855451, pMS_max:0.7856103, pMS_min:0.11808345, elapsed_time:0:25:03.432246

Epoch:12/20: step:6900, lr:0.00016292071, loss:0.15631276, pMS_max:0.977474, pMS_min:0.101768196, elapsed_time:0:25:26.584253

Epoch:12/20: step:7000, lr:0.00015710603, loss:0.38929877, pMS_max:0.983105, pMS_min:0.095906585, elapsed_time:0:25:49.773049

Epoch:12/20: step:7100, lr:0.0001514989, loss:0.31734815, pMS_max:0.9339253, pMS_min:8.9138746e-05, elapsed_time:0:26:12.818313

Epoch:12/20: step:7200, lr:0.00014609187, loss:0.23403727, pMS_max:0.9779449, pMS_min:0.00012531877, elapsed_time:0:26:36.013616

Epoch:12/20: step:7300, lr:0.00014087783, loss:0.13129513, pMS_max:0.72191525, pMS_min:0.07663068, elapsed_time:0:26:59.426563

Epoch:13/20: step:7400, lr:0.0001358499, loss:0.23606944, pMS_max:0.98769325, pMS_min:0.10176116, elapsed_time:0:27:25.189619

Epoch:13/20: step:7500, lr:0.00013100139, loss:0.38519847, pMS_max:0.95895493, pMS_min:7.6293945e-05, elapsed_time:0:27:48.593278

Epoch:13/20: step:7600, lr:0.00012632593, loss:0.20830926, pMS_max:0.9851152, pMS_min:0.12372723, elapsed_time:0:28:12.524663

Epoch:13/20: step:7700, lr:0.000121817335, loss:0.19079517, pMS_max:0.981419, pMS_min:0.09036744, elapsed_time:0:28:35.586403

Epoch:13/20: step:7800, lr:0.00011746966, loss:0.26697618, pMS_max:0.6772358, pMS_min:8.261204e-05, elapsed_time:0:28:58.969614

Epoch:13/20: step:7900, lr:0.00011327714, loss:0.16501065, pMS_max:0.9881209, pMS_min:0.08216223, elapsed_time:0:29:22.092097

Epoch:14/20: step:8000, lr:0.00010923427, loss:0.111559406, pMS_max:0.9844451, pMS_min:0.086093694, elapsed_time:0:29:48.249587

Epoch:14/20: step:8100, lr:0.0001053357, loss:0.12982243, pMS_max:0.96883166, pMS_min:0.10201681, elapsed_time:0:30:11.549203

Epoch:14/20: step:8200, lr:0.00010157625, loss:0.25710297, pMS_max:0.9673364, pMS_min:0.09378347, elapsed_time:0:30:34.647112

Epoch:14/20: step:8300, lr:9.795097e-05, loss:0.17171696, pMS_max:0.9858856, pMS_min:0.09486511, elapsed_time:0:30:58.445884

Epoch:14/20: step:8400, lr:9.4455085e-05, loss:0.18153869, pMS_max:0.80939734, pMS_min:0.078894734, elapsed_time:0:31:21.969035

Epoch:14/20: step:8500, lr:9.108399e-05, loss:0.16990662, pMS_max:0.97038543, pMS_min:0.12777838, elapsed_time:0:31:45.281136

Epoch:15/20: step:8600, lr:8.7833185e-05, loss:0.22255991, pMS_max:0.770684, pMS_min:4.9501657e-05, elapsed_time:0:32:12.196213

Epoch:15/20: step:8700, lr:8.469842e-05, loss:0.2082946, pMS_max:0.97815377, pMS_min:0.099859625, elapsed_time:0:32:35.841287

Epoch:15/20: step:8800, lr:8.167553e-05, loss:0.27538508, pMS_max:0.9710034, pMS_min:0.13318527, elapsed_time:0:32:58.997408

Epoch:15/20: step:8900, lr:7.876051e-05, loss:0.15198684, pMS_max:0.9665649, pMS_min:0.09650922, elapsed_time:0:33:22.295982

Epoch:15/20: step:9000, lr:7.594954e-05, loss:0.20227826, pMS_max:0.9567002, pMS_min:0.113574415, elapsed_time:0:33:46.011270

Epoch:15/20: step:9100, lr:7.323888e-05, loss:0.2868734, pMS_max:0.9372107, pMS_min:0.03715223, elapsed_time:0:34:09.523535

Epoch:15/20: step:9200, lr:7.062496e-05, loss:0.092826635, pMS_max:0.9891846, pMS_min:0.09457657, elapsed_time:0:34:32.926838

Epoch:16/20: step:9300, lr:6.810435e-05, loss:0.37730044, pMS_max:0.9527632, pMS_min:0.12939909, elapsed_time:0:34:59.101065

Epoch:16/20: step:9400, lr:6.567371e-05, loss:0.24754536, pMS_max:0.9872775, pMS_min:5.0395727e-05, elapsed_time:0:35:22.476840

Epoch:16/20: step:9500, lr:6.3329804e-05, loss:0.13371128, pMS_max:0.95747876, pMS_min:0.09580225, elapsed_time:0:35:46.098258

Epoch:16/20: step:9600, lr:6.106955e-05, loss:0.16709726, pMS_max:0.9615886, pMS_min:0.07500097, elapsed_time:0:36:09.404702

Epoch:16/20: step:9700, lr:5.8889975e-05, loss:0.11882681, pMS_max:0.7701893, pMS_min:0.076278836, elapsed_time:0:36:32.994618

Epoch:16/20: step:9800, lr:5.6788183e-05, loss:0.22334294, pMS_max:0.85010266, pMS_min:0.12809715, elapsed_time:0:36:56.587324

Epoch:17/20: step:9900, lr:5.4761407e-05, loss:0.20427938, pMS_max:0.6972085, pMS_min:0.11700964, elapsed_time:0:37:22.749858

Epoch:17/20: step:10000, lr:5.2806965e-05, loss:0.27969384, pMS_max:0.96088684, pMS_min:0.11129126, elapsed_time:0:37:46.474249

Epoch:17/20: step:10100, lr:5.0922274e-05, loss:0.17785119, pMS_max:0.8943736, pMS_min:0.09536633, elapsed_time:0:38:10.270443

Epoch:17/20: step:10200, lr:4.910485e-05, loss:0.12106154, pMS_max:0.76776516, pMS_min:0.061713368, elapsed_time:0:38:33.397119

Epoch:17/20: step:10300, lr:4.735229e-05, loss:0.25767213, pMS_max:0.98406756, pMS_min:0.10641083, elapsed_time:0:38:56.670365

Epoch:17/20: step:10400, lr:4.566228e-05, loss:0.2574938, pMS_max:0.97451806, pMS_min:0.084816486, elapsed_time:0:39:20.210453

Epoch:18/20: step:10500, lr:4.4032582e-05, loss:0.25925672, pMS_max:0.9709244, pMS_min:0.11769462, elapsed_time:0:39:47.041004

Epoch:18/20: step:10600, lr:4.2461055e-05, loss:0.2561532, pMS_max:0.97268295, pMS_min:3.9041042e-05, elapsed_time:0:40:11.044670

Epoch:18/20: step:10700, lr:4.0945615e-05, loss:0.13016291, pMS_max:0.9620135, pMS_min:0.08527514, elapsed_time:0:40:34.261689

Epoch:18/20: step:10800, lr:3.948426e-05, loss:0.16670832, pMS_max:0.9874243, pMS_min:3.8087368e-05, elapsed_time:0:40:58.276407

Epoch:18/20: step:10900, lr:3.8075057e-05, loss:0.17522857, pMS_max:0.97428274, pMS_min:0.07705417, elapsed_time:0:41:21.956821

Epoch:18/20: step:11000, lr:3.6716177e-05, loss:0.13463552, pMS_max:0.7870991, pMS_min:0.08729538, elapsed_time:0:41:45.406247

Epoch:19/20: step:11100, lr:3.540576e-05, loss:0.14644441, pMS_max:0.98623884, pMS_min:0.084405154, elapsed_time:0:42:12.039219

Epoch:19/20: step:11200, lr:3.4142126e-05, loss:0.13216388, pMS_max:0.98694766, pMS_min:0.023820847, elapsed_time:0:42:35.611145

Epoch:19/20: step:11300, lr:3.2923585e-05, loss:0.29554224, pMS_max:0.94645524, pMS_min:0.11097479, elapsed_time:0:42:59.142425

Epoch:19/20: step:11400, lr:3.1748536e-05, loss:0.13156842, pMS_max:0.9864166, pMS_min:0.08508623, elapsed_time:0:43:22.735412

Epoch:19/20: step:11500, lr:3.0615425e-05, loss:0.33495128, pMS_max:0.96731406, pMS_min:0.11741722, elapsed_time:0:43:46.250914

Epoch:19/20: step:11600, lr:2.9522758e-05, loss:0.27156967, pMS_max:0.98574984, pMS_min:0.11214203, elapsed_time:0:44:09.549492

Epoch:20/20: step:11700, lr:2.8469085e-05, loss:0.15270132, pMS_max:0.9866524, pMS_min:4.798174e-05, elapsed_time:0:44:35.626188

Epoch:20/20: step:11800, lr:2.7453018e-05, loss:0.1671486, pMS_max:0.9638678, pMS_min:0.09123486, elapsed_time:0:44:59.174575

Epoch:20/20: step:11900, lr:2.6473213e-05, loss:0.20242259, pMS_max:0.9338409, pMS_min:0.091887176, elapsed_time:0:45:22.784393

Epoch:20/20: step:12000, lr:2.5528378e-05, loss:0.21002366, pMS_max:0.96667445, pMS_min:0.08869949, elapsed_time:0:45:46.409684

Epoch:20/20: step:12100, lr:2.461727e-05, loss:0.19247606, pMS_max:0.9408823, pMS_min:4.968047e-05, elapsed_time:0:46:09.778447

Epoch:20/20: step:12200, lr:2.3738694e-05, loss:0.18690997, pMS_max:0.933743, pMS_min:0.1222412, elapsed_time:0:46:33.369930

Epoch:20/20: step:12280, lr:2.3058437e-05, loss:0.22215313, pMS_max:0.9751476, pMS_min:5.0604343e-05, elapsed_time:0:46:52.051546

